AAPL,JNJ,JPM,MSFT,PG
0.027085840986979637,0.008865596573606638,0.0005337284277004972,0.002652719889667976,0.010024598282553532
-0.022855752459551293,-0.005302882611595616,-0.0034647705213032287,-0.01058154777842768,-0.00299650261927642
0.013237460894549358,0.008987010687629748,0.008023341535137396,0.005347039200137349,-0.011645631978288384
0.0012689575321607194,0.003170159040494891,0.007429059589644904,-0.006079123499540651,-0.0017099707972519917
0.024828575708220724,-0.001805869881288169,-0.005530619195073583,0.003058258720052498,-0.01047064806920861
-0.026699752720142356,-0.002110326287047326,-0.00688593784952285,-0.006478496229946007,-0.009041702222987058
-0.004825595625353785,-0.0009069563467367647,-0.0013325925018469187,-0.00038385476621793924,0.0021355979670991676
0.036370812852476675,0.011466395832706144,0.0008006401570745947,-0.0034532507710924865,0.010267416435094434
0.04211253649451052,-0.009009036293047945,0.000533303532903151,0.0015396215317908801,0.010545961878077437
0.044664771868786035,-0.00136321373633852,0.0013338335245984823,1.0669452676914659e-07,0.01480140205245517
0.019454978709065207,-0.002579881294647035,-0.005859119967882576,-0.005399062560649148,-0.003178450553751544
-0.025740017672828075,-0.005932210652249026,-0.014733193943301304,-0.005428477947210575,0.00037462624702633285
-0.011388675535792148,0.0012239399243456628,-0.007341003077610542,-0.006627948088659408,0.003187775650814295
-0.0175092809124896,-0.005502059764529665,-0.015885801629469842,-0.009811294286059202,-0.02336494289082569
0.03447029896718212,0.005225518848231081,0.01530707547706589,-0.0011888764065273172,0.02373271258064613
0.007933649903731022,0.007338178240789528,0.005482506797548359,0.006746412465542528,0.00635641521152519
0.0006748278907029448,0.0050082725270401696,0.007906315763430483,-0.004730351017388612,0.006687527714476227
0.008203885556914203,-0.009362384428816761,-0.01136070185685778,-0.003564351271852506,-0.020298604770816242
-0.008025559898806933,0.01600590256422052,0.014774490949943209,0.004768955277711706,0.00791101511028347
-0.008539574892514334,0.004650729359003458,-0.002696079222175518,-0.0007912357778652179,0.001494692239815576
-0.05281055863094608,-0.0031353334998724947,0.0005406375964920329,-0.0035627233273550774,-0.002052453313238334
0.02440805622560238,0.014830919082480465,0.01350944499802309,0.0,0.006918236341683759
-0.001401553223196017,0.010333574105076071,-0.0045318927365204376,0.011918425526217913,-0.0027859329642613284
-0.05193006613976725,-0.003652786504770855,-0.010712293159845121,-0.0027475815959501215,-0.00651697408232943
-0.029114189090959752,-0.006305961262579429,-0.01272317204345097,-0.0035435203398154203,-0.006561132630370836
0.012198627395332062,0.0035417387314611304,-0.003016906489115345,0.004741568243800787,0.005095131185138824
0.011046439034720246,-0.005881928771864664,-0.006875251243980585,-0.013370245831405891,-0.014267334970739842
0.0012420742679795094,0.003254525902248062,0.009415374627941286,0.0007976684352324348,0.014092462991293742
0.015872650934692478,-0.00825759766670564,-0.0054867471477131335,-0.007965368633117587,-0.006197188810243781
0.005371333403721978,-0.0031218654671423263,0.0,-0.011240610981722354,-0.0020784389735942765
0.025983845430581853,-0.000895199428234128,-0.002758462963638797,-0.0036539636856890434,-0.0011356199503425035
0.01680472461201865,0.0038814620087046503,-0.003872401643968404,-0.009372465863243695,0.012321934189354566
0.017224720596419107,-0.0059482483570024725,-0.006109320098704019,-0.004524640730461216,-0.012359621520943165
-0.019908134650145293,-0.00089694160703091,-0.02039741006734519,-0.008677481966307576,-0.013082662634374631
-0.0065375268700640365,0.021110640190025398,-0.0037082579209009037,0.007919427391448686,0.014984979768869255
-0.0011757990173779653,-0.0016127430154072586,0.0,0.004135351852161184,-0.004353459351597699
0.0007068715667442049,0.003818448513969619,-0.0022898031859869272,-0.003294269502489122,-0.0017111400465688043
-0.01834060800399928,-0.006291401578187639,-0.007747646399039909,-0.011570852422216005,-0.012378194715759072
0.025149676860743986,0.0019141058810216993,0.01070030157833557,0.010033859490343744,0.028923936759397417
-0.02640167664278792,-0.013078788036124389,-0.010014347652610889,0.00041384310926040335,-0.006747328702138122
-0.018718467944417227,-0.004615931259367767,-0.010115937503752948,-0.002068588497402546,-0.007358487829171589
0.0048916013207731535,0.01690372344692337,-0.004128470285146624,0.004559938153222198,0.024521063191848658
0.01946873950051753,0.015152001908733226,0.02398586074470832,0.009905373041450227,0.0018550363542877424
0.010504455282909664,-0.0028988770341170644,0.002891811473764605,0.008173591184994278,-0.000740691246024161
0.029056741245551354,0.006249447229984106,0.0034601865963108658,0.017430177296012817,0.020570335825030206
0.004132631844491641,-0.008665737234564097,-0.008620590189633681,-0.006374504714662277,-0.010350116824734856
-0.0416097566300041,0.0036423460575296662,0.00347795327915712,0.0012025893220140027,0.015412253792830288
0.017652534464942082,-0.003629127519217845,0.01213178744108312,0.01401697579628336,0.003252466624677819
-0.03797491256703189,-0.0007282462893080099,-0.013413295700300809,-0.011058376211625198,-0.005583174005589608
-0.09210509733392502,0.009622351135860852,-0.010992045977729292,-0.007987196796768514,-0.0038038083261336952
-0.05126093660790276,0.0021661969624229283,-0.007604725612940344,-0.015297983453710695,-0.003636122594920521
0.007637799290074021,-0.00518761522633171,0.02092612883300382,0.007767484446425055,-0.003649641635668499
0.04126889559203195,0.00014516807410513977,0.008948856186670628,-0.0008112334508320052,-0.004945007598052387
-0.04259921834229996,-0.013758042262053127,-0.005437065156264076,-0.012586461508531044,-0.012210946501648667
0.04702878224350293,0.0027900341508024784,0.008055696895752584,0.03947360637625974,0.014984430082443101
