VaR,ES
-0.007849909956452418,-0.010414925677425217
-0.00782263650543745,-0.010375888640462853
-0.007839015839599,-0.010655950331130981
-0.007881226430348729,-0.01066813180820809
-0.007826777980974779,-0.010410766689488444
-0.0077707820775145,-0.010347380115783069
-0.007928042777447797,-0.011081183220931322
-0.010683994540284483,-0.013593395983652326
-0.01076688371003256,-0.01359003067902341
-0.010543698728857347,-0.013167898912876385
-0.01039282341995029,-0.013294152211152805
-0.010440287264867678,-0.013471657064478544
-0.01069530737331663,-0.01375230848791378
-0.010607909451661434,-0.013272456699934739
-0.01041517561732639,-0.01325206838929591
-0.010427560308980018,-0.0133646270257648
-0.010466619156595327,-0.012999825339005205
-0.01681901464923053,-0.023473169843576905
-0.016176698359756832,-0.020706162745703804
-0.01685165036553634,-0.021502609294554192
-0.01648974082714201,-0.02267135753628592
-0.016983890007154296,-0.022114846096577274
-0.016738723501767645,-0.02148213770506536
-0.01680381046446317,-0.020549906802843656
-0.017107677725910923,-0.021932812979620693
-0.01662318891170326,-0.020380253679960603
-0.01652372401788221,-0.021221498105786937
-0.011667027920666732,-0.017385711282271968
-0.011525240400053791,-0.014773846189327394
-0.011473026565219435,-0.014266474308787452
-0.011608131081784347,-0.014466026746899032
-0.011797901956627697,-0.017382714495566425
-0.011645160271687893,-0.014455280408173087
-0.011743213068961476,-0.014922911111096098
-0.011241440618634364,-0.014305797518815175
-0.011549626318518564,-0.014789730313726782
-0.011349200511799346,-0.014312068281864484
-0.012507967510815479,-0.017350078269899427
-0.012496831559808064,-0.01554116565368987
-0.012291064713312127,-0.01520677089803829
-0.012463258082823612,-0.015325185164326712
-0.012136115825008478,-0.01522931356396013
-0.012048576003459351,-0.015199752598427232
-0.012481073791772187,-0.015327711672466444
-0.012333110340455929,-0.015368223155465991
-0.012619207791398999,-0.015469101420132757
-0.012182651544036813,-0.015045548803478788
-0.009227225329174664,-0.011242378906550844
-0.008926119691944519,-0.011054784422799706
-0.009235588588471585,-0.011153508638133658
-0.009299889948633478,-0.011145388979494629
-0.009248419578534693,-0.011265692063202604
-0.00918680992338603,-0.011124297793224661
-0.009043998588648664,-0.011132207234098931
-0.00913722291118931,-0.0111215061857883
-0.008950622202175485,-0.010809876238189898
-0.009110971615053939,-0.011190993784142362
-0.010753993432869162,-0.01330065439548956
-0.010866510110816454,-0.01370903225145408
-0.01087552518982039,-0.013502679407588097
-0.010829604606998102,-0.013461699327644969
-0.010603222875420846,-0.013055075332378652
-0.010660735196522756,-0.0133270568743104
-0.010461262415615121,-0.012937582904909949
-0.010931571963499451,-0.013750287523122096
-0.010895418319768518,-0.016707682905687922
-0.010921761709511195,-0.013773501598210686
-0.02040275626377066,-0.02564140157987724
-0.019617590383948755,-0.024987049676873575
-0.019601080446334414,-0.02487550626137112
-0.02033975209160881,-0.025947923885729737
-0.01955215571539716,-0.024845554532193125
-0.01968658665624503,-0.024925251991575748
-0.019570076965738384,-0.02490428093562133
-0.020039903994206146,-0.025668534922425663
-0.020123291018704748,-0.02546394014669734
-0.019824159328528664,-0.024929643511165573
-0.021805949054541397,-0.026722548409372947
-0.02195260871474971,-0.027314653603202628
-0.02147943308921335,-0.02702351695200487
-0.021693739860387265,-0.031110843085279078
-0.02158698300294067,-0.02647363861233545
-0.02146442901071117,-0.02656164197300532
-0.022342906594954703,-0.02725960683978231
-0.021393031653016075,-0.026212774806140572
-0.021812788593873613,-0.026489529752312065
-0.02094214715036168,-0.026486961147296702
-0.02563147850337459,-0.033179460863357144
-0.02681958268844139,-0.039104744873759235
-0.025824882844613095,-0.03572071983053045
-0.026456169014424397,-0.035726126090010225
