VaR,ES
-0.011982255672339397,-0.014409673636817446
-0.011996777584145392,-0.014437697331863283
-0.011924451354300375,-0.014361691961991004
-0.011932092148675291,-0.01437007462481452
-0.011938479513972537,-0.014380931107385902
-0.011938432729299904,-0.014383760971965162
-0.011812196165530206,-0.014245873522003353
-0.011763385200941173,-0.014193467331022787
-0.01169184583936459,-0.014116076514189635
-0.011679138879562052,-0.014104498296106398
-0.011667061126420472,-0.014091839403646457
-0.01165780087568381,-0.014081585169093013
-0.01164644615499252,-0.01406545011467717
-0.011528888613331274,-0.013933992050077622
-0.011528736865861072,-0.01392745345282241
-0.011538003833419604,-0.013937125489881788
-0.011526693396572018,-0.013921690683515201
-0.011531851945668458,-0.013931344844464125
-0.01157261355469296,-0.013977579571968147
-0.011585274141646335,-0.013990619297001666
-0.011604340260652296,-0.014011580611250471
-0.01157556554967612,-0.013978463469818502
-0.011542469663258777,-0.0139499334089072
-0.011583169208578858,-0.013992871787161338
-0.011573222389552088,-0.013974432765751409
-0.011506881377482795,-0.013901018676180685
-0.011510626141233092,-0.01390456554006677
-0.011495557514781252,-0.013882436702180933
-0.011358572346234948,-0.013728992104091346
-0.011392756903193905,-0.013763274238586415
-0.011399591502647832,-0.013778893416653159
-0.01130053713860995,-0.013668158057029268
-0.011255591714956324,-0.013617400179816507
-0.011232198447359423,-0.013591380257531021
-0.011275441996446476,-0.013638425087300532
-0.011082378367742765,-0.013420249184179885
-0.011038370951379876,-0.013371619383903726
-0.011037253621977754,-0.013373893482987466
-0.011210930471717206,-0.013572969256833036
-0.011245227140771358,-0.01360879804465706
-0.011225597466375511,-0.013586472250754919
-0.011223747020516504,-0.013583764285755499
-0.011361904816997878,-0.013738923654420839
-0.01133051915711804,-0.01369801741415478
-0.011348689137349354,-0.013724887339115055
-0.011370039391873714,-0.013747492445067122
-0.01138948505116028,-0.013779879810747384
-0.011381902292134139,-0.01377491026083521
-0.011382097571849069,-0.013779509602824692
-0.011414165044453766,-0.013811277767138891
-0.011376132943395543,-0.013770142100294376
-0.011334082138462502,-0.013726710012186491
-0.011365256291040862,-0.013761490868302046
-0.011267678037901028,-0.013655769899929626
-0.011273037890587246,-0.013661722706176112
-0.01129220233825868,-0.01368081225742989
-0.011346345728769615,-0.013738642583682823
-0.011083657070203461,-0.013442452854829971
-0.010948639356060205,-0.01328797065468076
-0.010909522800301694,-0.013228791714567577
-0.011277517319751523,-0.01364759392406185
-0.011276162036953521,-0.013640077059225058
-0.011297589646631917,-0.013649954600759955
-0.011298215076226794,-0.013652123174660701
-0.01145171797918701,-0.013844563558781123
-0.011464339825572142,-0.013856622404397919
-0.011463397188177928,-0.013855820449912066
-0.011453971481367722,-0.013845180864959065
-0.011411154720009182,-0.013783043388507811
-0.01138587865653758,-0.013758366699349003
-0.011377046798222983,-0.013743923823019009
-0.011385782527789103,-0.013752153627463794
-0.011354814744886511,-0.013710649781393879
-0.011339482059921932,-0.013693611178734574
-0.011356164338518012,-0.013706353833052501
-0.01133340658051316,-0.01368698547297802
-0.011354076157639167,-0.013715248556197355
-0.011354342354751114,-0.013719818674665006
-0.011342505682730585,-0.01371332158779231
-0.0113609484807378,-0.013730341267827536
-0.011333634728135422,-0.013701253547810724
-0.011317016731437549,-0.013676425969564508
-0.011385664310842468,-0.01375056502748143
-0.011365314167003118,-0.01372830840311166
-0.011346791446449097,-0.013710244260661869
-0.011274348507746496,-0.013629057242827624
-0.011292355334438457,-0.013647713454109908
-0.01130048150642073,-0.013655675706336821
-0.011314013666077935,-0.013670556423655068
-0.011326211357102812,-0.01368075350463384
-0.011332238130945742,-0.013680303587486967
-0.011294272704039167,-0.013638768796687186
-0.01128651914299509,-0.013632860839172298
-0.011713326537445704,-0.014121894804507056
-0.01171470188117121,-0.014120947863353548
-0.011544115679822785,-0.013933110475831758
-0.011546548246315302,-0.013933509662469059
-0.011558991459974759,-0.013954243851489242
-0.011560438330913353,-0.013955509191773127
-0.011664065029342396,-0.01407098901175654
-0.01181963936949778,-0.01424579263208615
-0.011822494080327869,-0.014248739875065274
-0.011916295305313677,-0.014353924267497103
-0.01189079691699401,-0.014328327700815706
-0.01190531786758805,-0.014344310550369225
-0.011894168028073727,-0.014332902142268407
-0.011898333181554453,-0.014327501542329701
-0.012098438157995248,-0.01455523870359877
-0.012094943667758856,-0.014549563859513944
-0.012083524863421952,-0.014538353759147736
-0.012132649225918866,-0.014605093005240972
-0.01209566094147677,-0.014563825584032852
-0.012076586071820779,-0.014548464176085227
-0.012079774364228335,-0.014544329554163737
-0.012081073954637422,-0.014546050268392704
-0.012082004806413561,-0.014549881387820703
-0.0121156829295644,-0.014582383256180506
-0.012215548363902857,-0.014715587249940298
-0.012205375277955816,-0.014701690274400193
-0.012193194104355733,-0.014688564808226012
-0.012291216591537053,-0.014796740572917588
-0.012328898226500089,-0.014837633812714357
-0.012244177328514254,-0.014740822716596796
-0.012244739541175354,-0.014741615825351191
-0.01223590431334766,-0.014734486176469332
-0.01221518323249049,-0.014715018802842442
-0.012330856456149772,-0.014840538723552671
-0.012345959360202862,-0.014854051220012062
-0.012336546189850812,-0.014855113284624903
-0.01233885358615525,-0.014856942095439477
-0.012330671842831587,-0.014856354958212322
-0.012298571632627577,-0.014819536904339311
-0.01229572290438035,-0.01481987778076276
-0.012296314130983088,-0.014820709702174667
-0.012300906646814757,-0.014825805456756392
-0.012304935952306775,-0.01482959138854945
-0.012319075058320268,-0.014841777294269014
-0.012298811506292967,-0.014808024744422084
-0.012386120878587061,-0.014905069023545443
-0.012370299795381493,-0.014887326484943005
-0.012422486067216148,-0.014959818996022185
-0.01247475949695285,-0.015016674953309727
-0.012675363142676217,-0.015242930768888007
-0.0126750676880995,-0.01524936241421088
-0.012671544417889714,-0.01524540155131964
-0.01256889152695988,-0.015130739662484556
-0.012976734607421502,-0.01560019650447737
-0.013160677181537805,-0.015807027005625068
-0.013304506441551314,-0.015968112727163048
-0.01342938267554333,-0.016104618808543147
-0.013468148006236812,-0.016154238968487663
